genotype	PB2	PB1	PA	NP	NAseg	MP	NS	x	name	label_name	Newgenotype
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004394|Avian|H5N1|2022.268|NorthAmerica|A/turkey/Minnesota/22-010995-002-original/2022	A/turkey/Minnesota/22-010995-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102930|Avian|H5N1|2022.293|NorthAmerica|A/chicken/Idaho/22-012045-001-original/2022	A/chicken/Idaho/22-012045-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004056|Avian|H5N1|2022.258|NorthAmerica|A/turkey/South_Dakota/22-010639-002-original/2022	A/turkey/South_Dakota/22-010639-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004057|Avian|H5N1|2022.26|NorthAmerica|A/turkey/Minnesota/22-010652-001-original/2022	A/turkey/Minnesota/22-010652-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13433435|Avian|H5N1|2022.255|NorthAmerica|A/turkey/South_Dakota/22-010346-001-original/2022	A/turkey/South_Dakota/22-010346-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102932|Avian|H5N1|2022.293|NorthAmerica|A/duck/Idaho/22-012046-001-original/2022	A/duck/Idaho/22-012046-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13285542|Avian|H5N1|2022.249|NorthAmerica|A/turkey/Minnesota/22-009999-001-original/2022	A/turkey/Minnesota/22-009999-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_17964911|Avian|H5N1|2023.203|NorthAmerica|A/snowy_egret/California/23-009161-004-original/2023	A/snowy_egret/California/23-009161-004-original/2023_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240639|Avian|H5N1|2022.353|NorthAmerica|A/chicken/Minnesota/22-014663-002-original/2022	A/chicken/Minnesota/22-014663-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171528|Avian|H5N1|2022.364|NorthAmerica|A/Turkey/SK/FAV-0266/2022	A/Turkey/SK/FAV-0266/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13434466|Avian|H5N1|2022.26|NorthAmerica|A/Cascade_duck/Montana/22-010454-003-original/2022	A/Cascade_duck/Montana/22-010454-003-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004065|Avian|H5N1|2022.263|NorthAmerica|A/turkey/Minnesota/22-010770-003-original/2022	A/turkey/Minnesota/22-010770-003-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004066|Avian|H5N1|2022.26|NorthAmerica|A/turkey/Minnesota/22-010771-001-original/2022	A/turkey/Minnesota/22-010771-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13052719|Canine|H5N1|2022.329|NorthAmerica|A/fox/Wisconsin/22-013774-014-original/2022	A/fox/Wisconsin/22-013774-014-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004068|Avian|H5N1|2022.263|NorthAmerica|A/turkey/Minnesota/22-010772-004-original/2022	A/turkey/Minnesota/22-010772-004-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004069|Avian|H5N1|2022.263|NorthAmerica|A/turkey/Minnesota/22-010773-001-original/2022	A/turkey/Minnesota/22-010773-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004070|Avian|H5N1|2022.263|NorthAmerica|A/goose/Michigan/22-010845-001-original/2022	A/goose/Michigan/22-010845-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13285559|Avian|H5N1|2022.249|NorthAmerica|A/turkey/Iowa/22-010094-001-original/2022	A/turkey/Iowa/22-010094-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16023453|OtherMammal|H5N1|2022.315|NorthAmerica|A/Skunk/AB/FAV-0416-03/2022	A/Skunk/AB/FAV-0416-03/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102227|Avian|H5N1|2022.285|NorthAmerica|A/turkey/Minnesota/22-011791-003-original/2022	A/turkey/Minnesota/22-011791-003-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004375|Avian|H5N1|2022.268|NorthAmerica|A/chicken/Montana/22-010923-005-original/2022	A/chicken/Montana/22-010923-005-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16003267|Canine|H5N1|2022.351|NorthAmerica|A/Red_Fox/MB/FAV-0414-12/2022	A/Red_Fox/MB/FAV-0414-12/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13432603|Avian|H5N1|2022.255|NorthAmerica|A/turkey/South_Dakota/22-010139-001-original/2022	A/turkey/South_Dakota/22-010139-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171454|Avian|H5N1|2022.315|NorthAmerica|A/chicken/Minnesota/22-012932-001-original/2022	A/chicken/Minnesota/22-012932-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171252|Avian|H5N1|2022.296|NorthAmerica|A/chicken/North_Dakota/22-012100-001-original/2022	A/chicken/North_Dakota/22-012100-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15063648|Avian|H5N1|2022.266|NorthAmerica|A/snow_goose/North_Dakota/N22-04/2022	A/snow_goose/North_Dakota/N22-04/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171499|Avian|H5N1|2022.332|NorthAmerica|A/chicken/Illinois/22-013392-002-original/2022	A/chicken/Illinois/22-013392-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16101522|Avian|H5N1|2022.277|NorthAmerica|A/turkey/Minnesota/22-011337-001-original/2022	A/turkey/Minnesota/22-011337-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171464|Avian|H5N1|2022.318|NorthAmerica|A/duck/Montana/22-013055-005-original/2022	A/duck/Montana/22-013055-005-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16101523|Avian|H5N1|2022.277|NorthAmerica|A/turkey/Minnesota/22-011337-002-original/2022	A/turkey/Minnesota/22-011337-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171462|Avian|H5N1|2022.321|NorthAmerica|A/chicken/Montana/22-013053-001-original/2022	A/chicken/Montana/22-013053-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16190578|Avian|H5N1|2022.342|NorthAmerica|A/Great_Horned_Owl/AB/FAV-0505-58/2022	A/Great_Horned_Owl/AB/FAV-0505-58/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16243306|Avian|H5N1|2022.362|NorthAmerica|A/chicken/Wisconsin/22-015068-005-original/2022	A/chicken/Wisconsin/22-015068-005-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16243316|Avian|H5N1|2022.362|NorthAmerica|A/chicken/Idaho/22-015073-001-original/2022	A/chicken/Idaho/22-015073-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16244022|Avian|H5N1|2022.373|NorthAmerica|A/chicken/Wyoming/22-015810-001-original/2022	A/chicken/Wyoming/22-015810-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16243326|Avian|H5N1|2022.367|NorthAmerica|A/chicken/North_Dakota/22-015199-001-original/2022	A/chicken/North_Dakota/22-015199-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16101529|Avian|H5N1|2022.282|NorthAmerica|A/chicken/Utah/22-011468-002-original/2022	A/chicken/Utah/22-011468-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13434454|Avian|H5N1|2022.26|NorthAmerica|A/Cascade_duck/Montana/22-010454-001-original/2022	A/Cascade_duck/Montana/22-010454-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171511|Avian|H5N1|2022.326|NorthAmerica|A/turkey/South_Dakota/22-013454-002-original/2022	A/turkey/South_Dakota/22-013454-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171512|Avian|H5N1|2022.332|NorthAmerica|A/turkey/South_Dakota/22-013547-001-original/2022	A/turkey/South_Dakota/22-013547-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16243630|Avian|H5N1|2022.37|NorthAmerica|A/chicken/Oregon/22-015228-001-original/2022	A/chicken/Oregon/22-015228-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16243619|Avian|H5N1|2022.37|NorthAmerica|A/chicken/Washington/22-015210-001-original/2022	A/chicken/Washington/22-015210-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13431305|Avian|H5N1|2022.255|NorthAmerica|A/turkey/Minnesota/22-010122-001-original/2022	A/turkey/Minnesota/22-010122-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171404|Avian|H5N1|2022.301|NorthAmerica|A/duck/Wisconsin/22-012376-002-original/2022	A/duck/Wisconsin/22-012376-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102931|Avian|H5N1|2022.293|NorthAmerica|A/chicken/Idaho/22-012045-002-original/2022	A/chicken/Idaho/22-012045-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13052722|Canine|H5N1|2022.353|NorthAmerica|A/fox/Minnesota/22-014660-001-original/2022	A/fox/Minnesota/22-014660-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_17964909|Avian|H5N1|2023.181|NorthAmerica|A/great_horned_owl/California/23-009156-002-original/2023	A/great_horned_owl/California/23-009156-002-original/2023_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240638|Avian|H5N1|2022.353|NorthAmerica|A/chicken/Minnesota/22-014663-001-original/2022	A/chicken/Minnesota/22-014663-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16243894|Avian|H5N1|2022.37|NorthAmerica|A/chicken/Idaho/22-015271-002-original/2022	A/chicken/Idaho/22-015271-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240641|Avian|H5N1|2022.353|NorthAmerica|A/duck/Minnesota/22-014663-004-original/2022	A/duck/Minnesota/22-014663-004-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13052727|Canine|H5N1|2022.342|NorthAmerica|A/fox/Wisconsin/22-014746-023-original/2022	A/fox/Wisconsin/22-014746-023-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171412|Avian|H5N1|2022.304|NorthAmerica|A/chicken/Montana/22-012540-001-original/2022	A/chicken/Montana/22-012540-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171413|Avian|H5N1|2022.304|NorthAmerica|A/chicken/Montana/22-012540-002-original/2022	A/chicken/Montana/22-012540-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240169|Avian|H5N1|2022.342|NorthAmerica|A/chicken/Idaho/22-014175-001-original/2022	A/chicken/Idaho/22-014175-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240220|Avian|H5N1|2022.342|NorthAmerica|A/chicken/Idaho/22-014175-003-original/2022	A/chicken/Idaho/22-014175-003-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16023450|OtherMammal|H5N1|2022.411|NorthAmerica|A/Skunk/AB/FAV-0835-10/2022	A/Skunk/AB/FAV-0835-10/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16023451|OtherMammal|H5N1|2022.304|NorthAmerica|A/Skunk/AB/FAV-0416-01/2022	A/Skunk/AB/FAV-0416-01/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13431692|Avian|H5N1|2022.255|NorthAmerica|A/turkey/South_Dakota/22-010135-001-original/2022	A/turkey/South_Dakota/22-010135-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16555204|Avian|H5N1|2022.455|NorthAmerica|A/eared_grebe/North_Dakota/245625/2022	A/eared_grebe/North_Dakota/245625/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16271825|Avian|H5N1|2022.833|NorthAmerica|A/chicken/Iowa/22-035154-002-original/2022	A/chicken/Iowa/22-035154-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16244007|Avian|H5N1|2022.37|NorthAmerica|A/chicken/Idaho/22-015410-001-original/2022	A/chicken/Idaho/22-015410-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004374|Avian|H5N1|2022.274|NorthAmerica|A/chicken/Nebraska/22-010905-001-original/2022	A/chicken/Nebraska/22-010905-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16003266|Canine|H5N1|2022.351|NorthAmerica|A/Red_Fox/MB/FAV-414-08/2022	A/Red_Fox/MB/FAV-414-08/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171523|Avian|H5N1|2022.332|NorthAmerica|A/chicken/Montana/22-013942-001-original/2022	A/chicken/Montana/22-013942-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13052728|Canine|H5N1|2022.342|NorthAmerica|A/fox/Wisconsin/22-014746-029-original/2022	A/fox/Wisconsin/22-014746-029-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13114176|Avian|H5N1|2022.277|NorthAmerica|A/Broiler_chicken/BC/FAV-0228-OS/2022	A/Broiler_chicken/BC/FAV-0228-OS/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102262|Avian|H5N1|2022.285|NorthAmerica|A/turkey/Minnesota/22-011793-002-original/2022	A/turkey/Minnesota/22-011793-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171500|Avian|H5N1|2022.326|NorthAmerica|A/chicken/Minnesota/22-013412-001-original/2022	A/chicken/Minnesota/22-013412-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171463|Avian|H5N1|2022.321|NorthAmerica|A/chicken/Montana/22-013053-002-original/2022	A/chicken/Montana/22-013053-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004383|Avian|H5N1|2022.271|NorthAmerica|A/turkey/Wisconsin/22-010935-002-original/2022	A/turkey/Wisconsin/22-010935-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102276|Avian|H5N1|2022.285|NorthAmerica|A/chicken/Colorado/22-011826-002-original/2022	A/chicken/Colorado/22-011826-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004396|Avian|H5N1|2022.274|NorthAmerica|A/chicken/North_Dakota/22-011109-001-original/2022	A/chicken/North_Dakota/22-011109-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16297329|Avian|H5N1|2022.792|NorthAmerica|A/chicken/Idaho/22-033409-001-original/2022	A/chicken/Idaho/22-033409-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102278|Avian|H5N1|2022.285|NorthAmerica|A/chicken/Colorado/22-011827-002-original/2022	A/chicken/Colorado/22-011827-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240456|Avian|H5N1|2022.342|NorthAmerica|A/chicken/Idaho/22-014425-002-original/2022	A/chicken/Idaho/22-014425-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171465|Avian|H5N1|2022.318|NorthAmerica|A/duck/Montana/22-013055-006-original/2022	A/duck/Montana/22-013055-006-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13431697|Avian|H5N1|2022.255|NorthAmerica|A/turkey/South_Dakota/22-010138-002-original/2022	A/turkey/South_Dakota/22-010138-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13285551|Avian|H5N1|2022.249|NorthAmerica|A/turkey/South_Dakota/22-010013-001-original/2022	A/turkey/South_Dakota/22-010013-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240643|Avian|H5N1|2022.353|NorthAmerica|A/chicken/Idaho/22-014701-002-original/2022	A/chicken/Idaho/22-014701-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16297336|Avian|H5N1|2022.797|NorthAmerica|A/chicken/Iowa/22-033362-001-original/2022	A/chicken/Iowa/22-033362-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102169|Avian|H5N1|2022.293|NorthAmerica|A/chicken/North_Dakota/22-011778-001-original/2022	A/chicken/North_Dakota/22-011778-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171513|Avian|H5N1|2022.323|NorthAmerica|A/chicken/South_Dakota/22-013554-001-original/2022	A/chicken/South_Dakota/22-013554-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004055|Avian|H5N1|2022.258|NorthAmerica|A/turkey/South_Dakota/22-010639-001-original/2022	A/turkey/South_Dakota/22-010639-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171516|Avian|H5N1|2022.332|NorthAmerica|A/duck/Minnesota/22-013605-003-original/2022	A/duck/Minnesota/22-013605-003-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102173|Avian|H5N1|2022.29|NorthAmerica|A/turkey/Minnesota/22-011789-002-original/2022	A/turkey/Minnesota/22-011789-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16244004|Avian|H5N1|2022.37|NorthAmerica|A/chicken/Idaho/22-015407-001-original/2022	A/chicken/Idaho/22-015407-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16171519|Avian|H5N1|2022.334|NorthAmerica|A/chicken/Washington/22-013763-002-original/2022	A/chicken/Washington/22-013763-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_15004058|Avian|H5N1|2022.26|NorthAmerica|A/turkey/Minnesota/22-010652-002-original/2022	A/turkey/Minnesota/22-010652-002-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13431696|Avian|H5N1|2022.255|NorthAmerica|A/turkey/South_Dakota/22-010138-001-original/2022	A/turkey/South_Dakota/22-010138-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16555205|Avian|H5N1|2022.507|NorthAmerica|A/Canada_goose/California/246038/2022	A/Canada_goose/California/246038/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16003265|Canine|H5N1|2022.351|NorthAmerica|A/Red_Fox/MB/FAV-414-004/2022	A/Red_Fox/MB/FAV-414-004/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16240889|Avian|H5N1|2022.342|NorthAmerica|A/chicken/Wyoming/22-014920-001-original/2022	A/chicken/Wyoming/22-014920-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_13285553|Avian|H5N1|2022.249|NorthAmerica|A/turkey/North_Dakota/22-010015-001-original/2022	A/turkey/North_Dakota/22-010015-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102261|Avian|H5N1|2022.285|NorthAmerica|A/turkey/Minnesota/22-011793-001-original/2022	A/turkey/Minnesota/22-011793-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102170|Avian|H5N1|2022.285|NorthAmerica|A/turkey/Minnesota/22-011787-001-original/2022	A/turkey/Minnesota/22-011787-001-original/2022_{G13}	G2
G13	NorthAme	2.3.4.4b	2.3.4.4b	NorthAme	N1	2.3.4.4b	2.3.4.4b	308	EPI_ISL_16102171|Avian|H5N1|2022.285|NorthAmerica|A/turkey/Minnesota/22-011787-002-original/2022	A/turkey/Minnesota/22-011787-002-original/2022_{G13}	G2
